PID_22,YR_REMODEL_22,RES_FLOOR_22,GROSS_AREA_22,LIVING_AREA_22,BED_RMS_22,FULL_BTH_22,HLF_BTH_22,KITCHEN_22,TT_RMS_22,INT_COND_RANK_22,EXT_COND_RANK_22,OVERALL_COND_RANK_22,BTHRM_STYLE1_RANK_22,BTHRM_STYLE2_RANK_22,KITCHEN_STYLE1_RANK_22,KITCHEN_TYPE_RANK_22,YR_REMODEL_17,RES_FLOOR_17,GROSS_AREA_17,LIVING_AREA_17,BED_RMS_17,FULL_BTH_17,HLF_BTH_17,KITCHEN_17,TT_RMS_17,INT_COND_RANK_17,EXT_COND_RANK_17,OVERALL_COND_RANK_17,BTHRM_STYLE1_RANK_17,BTHRM_STYLE2_RANK_17,KITCHEN_STYLE1_RANK_17,RES_FLOOR_CHG_IND,RES_FLOOR_CHG,GROSS_AREA_CHG_IND,GROSS_AREA_CHG,LIVING_AREA_CHG_IND,LIVING_AREA_CHG,BED_RMS_CHG_IND,BED_RMS_CHG,TT_RMS_CHG_IND,TT_RMS_CHG,FULL_BTH_CHG_IND,FULL_BTH_CHG,HLF_BTH_CHG_IND,HLF_BTH_CHG,KITCHEN_CHG_IND,KITCHEN_CHG,INT_COND_RANK_CHG_IND,INT_COND_RANK_CHG,EXT_COND_RANK_CHG_IND,EXT_COND_RANK_CHG,OVERALL_COND_RANK_CHG_IND,OVERALL_COND_RANK_CHG,BTHRM_STYLE1_RANK_CHG_IND,BTHRM_STYLE1_RANK_CHG,BTHRM_STYLE2_RANK_CHG_IND,BTHRM_STYLE2_RANK_CHG,KITCHEN_STYLE1_RANK_CHG_IND,KITCHEN_STYLE1_RANK_CHG,REMODEL_EVER_FLAG,REMODEL_LAST_5YR
1800531009,,1,2580.3,1268,3,1,2,1,7,3,3,3,2,2,2,1,0,1,2612,1268,3,1,2,1,7,3,3,3,2,2,2,0,0,0,-31.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800531011,2002,1,1846.3,868,2,1,0,1,5,3,3,3,2,,2,1,2002,1,1868,868,2,1,0,1,5,3,3,3,2,,2,0,0,0,-21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0
1800531012,2015,1,2245.35,1066,3,1,0,1,6,3,3,3,3,,3,1,2015,1,2272,1066,3,1,0,1,6,3,3,3,3,,3,0,0,0,-26.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0
1800536001,,1,2054,1080,3,1,1,1,6,3,3,3,2,2,2,1,0,1,2054,1080,3,1,1,1,6,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800536002,,1,2468.1,1235,3,2,0,1,6,3,3,3,2,2,2,1,0,1,2499,1235,3,2,0,1,6,3,3,3,2,2,2,0,0,0,-30.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800536007,,1,1845.3,868,2,1,1,1,6,3,3,3,2,2,2,0,0,1,1867,868,2,1,1,1,6,3,3,3,2,2,2,0,0,0,-21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800536008,2000,2,2162,1260,3,1,1,1,6,3,4,3,2,2,3,1,2000,2,2162,1260,3,1,1,1,6,3,4,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1800536009,,1,2749.8,1287,3,1,1,1,6,3,4,3,2,2,2,1,0,1,2782,1287,3,1,1,1,6,3,3,3,2,2,2,0,0,0,-32.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1800536010,,1,2620,1268,3,1,2,1,6,3,3,3,2,2,2,1,0,1,2620,1268,3,1,2,1,6,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800536011,,2,2044,1288,3,1,1,1,6,3,3,3,2,2,2,1,0,2,2044,1288,3,1,1,1,6,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800536012,2019,2,2059,1288,3,1,1,1,6,3,4,3,2,2,2,1,0,2,2059,1288,3,1,1,1,6,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1800538000,,1,1812,888,3,1,0,1,5,3,3,3,2,,2,0,0,1,1812,888,3,1,0,1,5,3,3,3,2,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
1800540000,,1,2053,864,2,1,0,1,5,3,3,3,2,,2,1,0,1,2053,864,2,1,0,1,5,3,3,3,2,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
1800541000,,1,1760.4,864,3,1,1,1,5,3,3,3,2,2,2,1,0,1,1782,864,3,1,1,1,5,3,3,3,2,2,2,0,0,0,-21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800542000,,1,2391,888,3,1,0,1,5,3,3,3,2,,2,1,0,1,2391,888,3,1,0,1,5,3,3,3,2,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
1800543000,,1,2084,976,3,1,1,1,6,3,3,3,2,2,2,1,0,1,2084,976,3,1,1,1,6,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800544000,,2,2209,1440,4,1,1,1,8,3,3,3,3,2,2,1,0,2,2236,1440,4,1,1,1,8,3,3,3,3,2,2,0,0,0,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800545000,,1.5,2141,1224,2,1,2,1,6,3,3,3,2,2,2,1,0,1.5,2384,1224,2,1,2,1,6,3,3,3,2,2,2,0,0,0,-243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800546000,,1,2057.7,968,3,2,0,2,7,3,4,3,2,2,2,1,0,1,3062,1355,2,1,1,1,7,3,4,3,2,2,2,0,0,0,-1004.3,0,-387,1,1,0,0,1,1,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800547000,,1,2236,1032,3,1,1,1,5,3,3,3,3,2,2,1,0,1,2236,1032,3,1,1,1,5,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800548000,,1,2271.4,1144,3,2,0,1,6,3,3,3,2,2,2,1,0,1,2300,1144,3,2,0,1,6,3,3,3,2,2,2,0,0,0,-28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800549002,,1,2292.3,1693.3,3,1,1,1,6,3,4,3,2,2,2,1,0,1,2321,1693,3,1,1,1,6,3,4,3,2,2,2,0,0,0,-28.7,1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800550000,,1,2415.95,1713.95,3,1,1,1,6,3,3,3,2,2,3,1,0,1,2445,1714,3,1,1,1,6,3,3,3,2,2,3,0,0,0,-29.05,0,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800552000,,2,2253,1440,4,1,1,1,7,3,3,3,2,2,3,1,0,2,2253,1440,4,1,1,1,7,3,3,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800553000,,2,1810,1160,3,1,1,1,6,3,3,3,2,2,3,1,0,2,1810,1160,3,1,1,1,6,3,3,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800558000,,2,1508,1008,3,1,2,1,6,3,4,3,2,2,2,1,0,2,1508,1008,3,1,2,1,6,3,4,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800559000,,1,1772.45,1552.45,4,2,0,1,8,3,3,3,3,3,3,1,0,1,2241,1552,4,2,0,1,8,3,3,3,3,3,3,0,0,0,-468.55,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800560000,2011,1,1772.45,1552.45,3,1,0,1,6,4,3,3,3,,3,1,2011,1,2241,1552,3,1,0,1,6,4,3,3,3,,3,0,0,0,-468.55,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0
1800560010,2011,1.5,1982,1214,3,1,1,1,6,4,4,4,3,3,3,1,2011,1.5,2126,1214,3,1,1,1,6,4,4,4,3,3,3,0,0,0,-144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1800560011,,2,2366.8,1540.8,3,1,1,1,5,3,3,3,2,2,2,1,0,2,2746,1541,3,1,1,1,5,3,3,3,2,2,2,0,0,0,-379.2,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800560012,,2,1936,1300,3,1,1,1,6,3,3,3,2,2,2,1,0,2,1936,1300,3,1,1,1,6,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800560013,2016,2,3827.2,2419.2,5,1,1,1,10,3,3,3,3,3,3,1,0,2,4432,2419,5,1,1,1,10,3,3,3,2,2,3,0,0,0,-604.8,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0
1800560015,,2,3226,1965,3,1,1,1,8,3,3,3,1,1,3,1,0,2,3226,1965,3,1,1,1,8,3,3,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800560017,,2,3006.2,1839.2,4,1,1,1,7,3,3,3,3,1,3,1,0,2,3431,1839,4,1,1,1,7,3,3,3,3,1,3,0,0,0,-424.8,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800561000,,2,2084,1360,4,2,0,1,7,3,4,3,3,3,3,1,0,2,2084,1360,4,2,0,1,7,3,4,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800568000,,2,2657.8,1728,3,1,1,1,7,3,2,3,3,3,3,1,0,2,2680,1728,3,1,1,1,7,3,2,3,3,3,3,0,0,0,-22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800571000,2015,2,2965.8,1944,3,1,1,1,7,3,4,3,3,3,3,1,0,2,2992,1944,3,1,1,1,7,3,4,3,3,3,3,0,0,0,-26.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1800572000,,1,2297.1,1178,3,1,1,1,6,3,3,3,2,2,2,1,0,1,2356,1178,3,1,1,1,6,3,3,3,2,2,2,0,0,0,-58.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800573000,,1,2105.3,1032,4,1,1,1,8,3,3,3,1,1,1,1,0,1,2144,1032,4,1,1,1,8,3,3,3,1,1,1,0,0,0,-38.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800575000,,1,2205.4,1064,3,1,1,1,7,3,2,3,3,3,3,1,0,1,2232,1064,3,1,1,1,7,3,2,3,3,3,3,0,0,0,-26.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800577000,2014,1,2173.8,1064,3,1,1,1,8,3,4,3,1,3,3,1,2014,1,2227,1064,3,1,1,1,8,3,4,3,3,3,3,0,0,0,-53.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,1,0
1800586000,,1,2576,1313.4,5,2,0,1,7,3,3,3,2,2,2,1,0,1,2931,1313,5,2,0,1,7,3,3,3,2,2,2,0,0,0,-355,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800588000,1998,2,1987,1288,3,1,2,1,7,3,3,3,3,2,3,0,1998,2,1987,1288,3,1,2,1,7,3,3,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1800589000,,1,2644.15,1879.15,3,1,1,1,5,3,3,3,2,2,2,1,0,1,2676,1879,3,1,1,1,5,3,3,3,2,2,2,0,0,0,-31.85,1,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800591000,,1.5,1986,1224,3,2,0,1,7,3,3,3,2,2,2,1,0,1.5,2202,1224,3,2,0,1,7,3,3,3,2,2,2,0,0,0,-216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800592000,,1,1757,864,3,1,1,1,5,3,3,3,2,1,2,1,0,1,1757,864,3,1,1,1,5,3,3,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800594000,,1,1763,864,3,1,0,1,6,3,3,3,2,,2,1,0,1,1763,864,3,1,0,1,6,3,3,3,2,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
1800595000,2002,1,1728,864,2,1,0,1,6,3,4,3,2,,2,1,2002,1,1728,864,2,1,0,1,6,3,4,3,2,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0
1800621000,2000,1,2157,1228,3,1,0,1,7,4,3,3,3,,3,1,0,1,2713,1228,3,1,0,1,7,4,3,3,3,,3,0,0,0,-556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0
1800622000,,1,1968,1148,3,1,0,1,5,4,3,3,3,,3,1,0,1,2460,1148,3,1,0,1,5,4,3,3,3,,3,0,0,0,-492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
1800623000,,1,1951.2,1131.2,4,1,0,1,6,3,3,3,3,,3,1,0,1,2436,1131,4,1,0,1,6,3,3,3,3,,3,0,0,0,-484.8,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
1800625000,,1,2354,1092,2,1,0,1,5,3,3,3,3,,3,1,0,1,2354,1092,2,1,0,1,5,3,3,3,3,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
1800626000,,1,3052.8,1668.8,2,1,0,1,8,3,3,3,3,,3,1,0,1,3708,1669,2,1,0,1,8,3,3,3,3,,3,0,0,0,-655.2,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
1800627000,2019,2,2847,1761,5,2,0,1,7,4,3,3,3,3,3,1,0,1.5,2994,1622,4,2,0,1,7,3,3,3,2,2,2,1,0.5,0,-147,1,139,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
1800630000,2015,2,2709,1761,5,1,0,1,8,3,2,3,3,,3,1,2015,2,3141,1761,5,1,0,1,8,3,2,3,3,,3,0,0,0,-432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0
1800631000,2010,2.5,3366.8,2334.8,4,1,0,1,8,3,3,3,2,,3,1,2010,2.5,3602,2335,4,1,0,1,8,3,3,3,2,,3,0,0,0,-235.2,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0
1800632000,,2,2297,1300,3,1,0,1,7,3,3,3,3,,3,1,0,2,2297,1300,3,1,0,1,7,3,3,3,3,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
1800633000,,2,2000,1326,4,1,1,1,7,3,3,3,3,3,3,1,0,2,2000,1326,4,1,1,1,7,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800635000,,2,3162.85,1792,5,1,0,1,9,3,3,3,3,,3,1,0,2,3196,1792,5,1,0,1,9,3,3,3,3,,3,0,0,0,-33.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
1800636000,,2,2516.8,1508.8,3,1,0,1,6,3,4,3,3,,3,1,0,2,2860,1509,3,1,0,1,6,3,4,3,3,,3,0,0,0,-343.2,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
1800641000,,1,2002,1113,3,1,0,1,6,3,3,3,2,,2,1,0,1,2479,1113,3,1,0,1,6,3,3,3,2,,2,0,0,0,-477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
1800643000,,1,2113,1044,3,1,0,1,7,3,3,3,2,,2,1,0,1,2113,1044,3,1,0,1,7,3,3,3,2,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
1800644001,2019,1,2347.45,1188,4,2,0,2,10,3,4,3,3,3,3,1,0,1,2392,1188,4,2,0,2,10,3,4,3,3,3,3,0,0,0,-44.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1800649000,2004,2,2052,1314,4,1,0,1,8,4,3,3,3,,3,1,2004,2,2052,1314,4,1,0,1,8,4,3,3,3,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0
1800650000,,1,2308,1058,3,1,1,1,5,3,3,3,2,2,3,1,0,1,2308,1058,3,1,1,1,5,3,3,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800653000,,2,2750,1756,4,2,0,1,9,4,4,4,3,3,3,1,,2,2750,1756,4,2,0,1,9,4,4,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800655010,,1,2305.3,1870.3,5,1,0,1,7,3,3,3,1,,1,1,0,1,2349,1870,5,1,0,1,7,3,3,3,1,,1,0,0,0,-43.7,1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
1800659000,,1,1944,972,3,1,0,1,6,3,3,3,3,,3,1,0,1,1944,972,3,1,0,1,6,3,3,3,3,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
1800660000,2011,2,1924,1300,3,1,1,1,6,4,3,3,3,3,3,1,2011,2,1924,1300,3,1,1,1,6,4,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1800663000,,2,2424,1436,3,1,1,1,7,3,3,3,3,3,3,1,0,2,2424,1436,3,1,1,1,7,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800664000,,2,2456,1452,4,2,0,1,8,3,3,3,3,3,3,1,0,2,2456,1452,4,2,0,1,8,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800666000,,1,2166.55,1058,2,1,0,1,5,3,3,3,2,,2,1,0,1,2193,1058,2,1,0,1,5,3,3,3,2,,2,0,0,0,-26.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
1800666001,,1,2186.55,1058,3,2,0,1,6,3,3,3,2,2,2,1,0,1,2213,1058,3,2,0,1,6,3,3,3,2,2,2,0,0,0,-26.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800669000,,1,2027.4,1671.4,4,2,1,1,8,3,3,3,3,3,2,1,0,1,2064,1671,4,2,1,1,8,3,3,3,3,3,2,0,0,0,-36.6,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800673000,,1,1932.3,1630.3,4,1,1,1,5,3,3,3,1,2,1,1,0,1,1968,1630,4,1,1,1,5,3,3,3,1,2,1,0,0,0,-35.7,1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800674000,2018,1,2084,952,3,1,0,1,6,4,3,3,3,,3,1,0,1,2084,952,3,1,0,1,6,3,3,3,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,,1,2,1,1
1800675000,,1,1952.5,1386.5,3,1,0,1,6,3,3,3,1,,1,1,0,1,1976,1387,3,1,0,1,6,3,3,3,1,,1,0,0,0,-23.5,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
1800676000,,2,2435.6,1572.6,3,1,0,1,6,3,3,3,2,,2,1,0,2,2822,1573,3,1,0,1,6,3,3,3,2,,2,0,0,0,-386.4,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
1800677000,,1.5,2237.05,1254.4,3,1,2,1,8,3,3,3,3,3,3,1,0,1.5,2816,1523,3,1,2,1,8,3,3,3,3,3,3,0,0,0,-578.95,0,-268.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800678000,,1,2024.2,936,3,1,1,1,6,3,3,3,2,2,2,1,0,1,2129,992,3,1,1,1,6,3,3,3,2,2,2,0,0,0,-104.8,0,-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800679000,,1,1992,964,2,1,0,1,6,3,3,3,1,,1,1,0,1,2012,964,3,1,0,1,6,3,3,3,1,,1,0,0,0,-20,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
1800683000,2010,1,1974.2,952,3,1,1,1,6,3,3,3,3,3,3,1,2010,1,1992,952,3,1,1,1,6,3,3,3,3,3,3,0,0,0,-17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1800685000,,2,2697,1632,3,2,0,1,8,4,4,4,3,3,3,1,,2,2697,1632,3,2,0,1,8,4,4,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800689000,,1.5,2795.6,1736,3,2,0,1,9,3,3,3,2,2,2,1,0,1.5,3036,1736,3,2,0,1,9,3,3,3,2,2,2,0,0,0,-240.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800690000,,1.5,2106,1566,3,2,1,1,6,3,3,3,2,2,2,1,0,1.5,2340,1566,3,2,1,1,6,3,3,3,2,2,2,0,0,0,-234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800692000,1997,1.5,2039,1627,3,2,1,1,6,3,3,3,2,2,2,1,1997,1.5,2272,1627,3,2,1,1,6,3,3,3,2,2,2,0,0,0,-233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1800693000,,1.5,2039.2,1621.2,3,1,1,1,6,3,3,3,2,2,2,1,0,1.5,2286,1621,3,1,1,1,6,3,3,3,2,2,2,0,0,0,-246.8,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800694000,,1.5,2247.35,1577.35,3,1,1,1,5,3,3,3,2,2,2,1,0,1.5,2484,1578,3,1,1,1,5,3,3,3,2,2,2,0,0,0,-236.65,0,-0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800695000,,1.5,1896.6,1461.6,3,2,0,1,6,3,3,3,2,2,2,1,0,1.5,2115,1461,3,2,0,1,6,3,3,3,2,2,2,0,0,0,-218.4,1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800719000,,1,2246,1108,3,1,1,1,6,3,3,3,2,2,2,1,0,1,2246,1108,3,1,1,1,6,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800720000,,1,2588,1108,3,1,0,1,5,3,3,3,1,,1,1,0,1,2588,1108,3,1,0,1,5,3,3,3,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
1800721000,,2,2300,1440,3,1,1,1,8,4,4,4,2,2,2,1,0,2,2160,1440,3,1,1,1,8,4,4,4,3,3,3,0,0,1,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,0
1800723000,1985,2,2088.4,1272,3,2,1,1,6,3,3,3,2,2,2,1,1985,2,2104,1272,3,2,1,1,6,3,3,3,2,2,2,0,0,0,-15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1800725000,,2,2040.6,1716.6,3,2,0,1,7,3,3,3,1,1,3,1,0,2,2064,1717,3,2,0,1,7,3,3,3,1,1,3,0,0,0,-23.4,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800726000,1998,2,2014.4,1568.4,3,1,1,1,7,3,3,3,2,2,2,1,1998,2,2030,1568,3,1,1,1,7,3,3,3,3,3,3,0,0,0,-15.6,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,1,0
1800727000,,2,2058.6,1272,3,1,1,1,7,3,3,3,2,2,2,1,0,2,2082,1272,3,1,1,1,7,3,3,3,2,2,2,0,0,0,-23.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800728000,,2,1912,1272,3,1,1,1,6,3,3,3,2,2,2,1,0,2,1912,1272,3,1,1,1,6,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800761000,1977,1.5,2409.6,1407.6,4,2,0,1,7,4,3,3,3,3,3,1,1977,1.5,2658,1408,4,2,0,1,7,4,3,3,3,3,3,0,0,0,-248.4,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
